date,close
2010-12-01,4.728893756866455
2010-12-02,4.659820556640625
2010-12-03,4.622625827789307
2010-12-06,4.516359806060791
2010-12-07,4.5429253578186035
2010-12-08,4.367585182189941
2010-12-09,4.2506914138793945
2010-12-10,4.372898101806641
2010-12-13,4.585433006286621
2010-12-14,4.622625827789307
2010-12-15,4.463225364685059
2010-12-16,4.39415168762207
2010-12-17,4.5376129150390625
2010-12-20,4.441972255706787
2010-12-21,4.511045455932617
2010-12-22,4.511045455932617
2010-12-23,4.558866500854492
2010-12-27,4.50573205947876
2010-12-28,4.558866500854492
2010-12-29,4.5907464027404785
2010-12-30,4.569493770599365
2011-01-03,4.659820556640625
2011-01-04,4.5429253578186035
2011-01-05,4.410092830657959
2011-01-06,4.511045455932617
2011-01-07,4.410092830657959
2011-01-10,4.468538761138916
2011-01-11,4.452598571777344
2011-01-12,4.495105266571045
2011-01-13,4.489792346954346
2011-01-14,4.516359806060791
2011-01-17,4.463225364685059
2011-01-18,4.457912445068359
2011-01-19,4.495105266571045
2011-01-20,4.495105266571045
2011-01-21,4.43665885925293
2011-01-24,4.500418663024902
2011-01-26,4.43665885925293
2011-01-27,4.2506914138793945
2011-01-28,4.234751224517822
2011-01-31,4.197556972503662
2011-02-01,4.224123477935791
2011-02-02,4.139110088348389
2011-02-03,3.985022783279419
2011-02-04,3.9372026920318604
2011-02-07,3.878755569458008
2011-02-08,3.618400812149048
2011-02-09,3.873441696166992
2011-02-10,3.8362486362457275
2011-02-11,3.9265756607055664
2011-02-14,4.144423961639404
2011-02-15,4.117856502532959
2011-02-16,4.176304340362549
2011-02-17,4.064723968505859
2011-02-18,4.165676593780518
2011-02-21,4.101916313171387
2011-02-22,3.9425158500671387
2011-02-23,3.985022783279419
2011-02-24,3.985022783279419
2011-02-25,4.091289520263672
2011-02-28,3.985022783279419
2011-03-01,3.974395751953125
2011-03-02,4.048783302307129
2011-03-03,4.133797645568848
2011-03-04,4.080663204193115
2011-03-09,4.080663204193115
2011-03-10,4.054096698760986
2011-03-11,4.075350284576416
2011-03-14,4.054096698760986
2011-03-15,4.032843112945557
2011-03-16,4.282571315765381
2011-03-17,4.277257919311523
2011-03-18,4.3303914070129395
2011-03-21,4.303824424743652
2011-03-22,4.3303914070129395
2011-03-23,4.426032543182373
2011-03-24,4.319764614105225
2011-03-25,4.303824424743652
2011-03-28,4.271944046020508
2011-03-29,4.325078010559082
2011-03-30,4.325078010559082
2011-03-31,4.39415168762207
2011-04-01,4.47385311126709
2011-04-04,4.670446395874023
2011-04-05,4.670446395874023
2011-04-06,4.771399974822998
2011-04-07,4.569493770599365
2011-04-08,4.489792346954346
2011-04-11,4.5376129150390625
2011-04-12,4.388838768005371
2011-04-13,4.410092830657959
2011-04-14,4.383525371551514
2011-04-15,4.47385311126709
