date,close
2010-12-01,5.7870707511901855
2010-12-02,5.744362831115723
2010-12-03,5.456076145172119
2010-12-06,5.55217170715332
2010-12-07,5.541493892669678
2010-12-08,5.370657920837402
2010-12-09,5.263884544372559
2010-12-10,5.370657920837402
2010-12-13,5.443263053894043
2010-12-14,5.434720516204834
2010-12-15,5.443263053894043
2010-12-16,5.4069600105285645
2010-12-17,5.624775409698486
2010-12-20,5.712329864501953
2010-12-21,5.55217170715332
2010-12-22,5.55217170715332
2010-12-23,5.684568881988525
2010-12-27,5.701653480529785
2010-12-28,5.680297374725342
2010-12-29,5.680297374725342
2010-12-30,5.76571798324585
2011-01-03,5.701653480529785
2011-01-04,5.690974712371826
2011-01-05,5.712329864501953
2011-01-06,5.678162574768066
2011-01-07,5.658943176269531
2011-01-10,5.55217170715332
2011-01-11,5.55217170715332
2011-01-12,5.5735249519348145
2011-01-13,5.678162574768066
2011-01-14,5.5735249519348145
2011-01-17,5.594879627227783
2011-01-18,5.55217170715332
2011-01-19,5.55217170715332
2011-01-20,5.509462833404541
2011-01-21,5.46675443649292
2011-01-24,5.545764923095703
2011-01-26,5.488106727600098
2011-01-27,5.424044132232666
2011-01-28,5.2895097732543945
2011-01-31,5.125080585479736
2011-02-01,5.067424297332764
2011-02-02,5.174196720123291
2011-02-03,4.969192981719971
2011-02-04,4.911535739898682
2011-02-07,4.826117515563965
2011-02-08,4.753512859344482
2011-02-09,4.7834086418151855
2011-02-10,4.655282020568848
2011-02-11,4.738564491271973
2011-02-14,4.996953964233398
2011-02-15,5.125080585479736
2011-02-16,5.125080585479736
2011-02-17,5.189145565032959
2011-02-18,5.189145565032959
2011-02-21,5.197686195373535
2011-02-22,5.189145565032959
2011-02-23,5.1229448318481445
2011-02-24,5.1229448318481445
2011-02-25,5.103727340698242
2011-02-28,5.189145565032959
2011-03-01,5.336490631103516
2011-03-02,5.654673099517822
2011-03-03,5.76571798324585
2011-03-04,5.755038738250732
2011-03-09,5.755038738250732
2011-03-10,5.829780101776123
2011-03-11,5.829780101776123
2011-03-14,5.797749996185303
2011-03-15,5.690974712371826
2011-03-16,5.667486190795898
2011-03-17,5.571389675140381
2011-03-18,5.541493892669678
2011-03-21,5.539357662200928
2011-03-22,5.520138740539551
2011-03-23,5.310866355895996
2011-03-24,5.214770317077637
2011-03-25,5.338626384735107
2011-03-28,5.125080585479736
2011-03-29,5.167789936065674
2011-03-30,5.167789936065674
2011-03-31,5.242530822753906
2011-04-01,5.658943176269531
2011-04-04,5.338626384735107
2011-04-05,5.338626384735107
2011-04-06,5.19341516494751
2011-04-07,5.23185396194458
2011-04-08,5.23185396194458
2011-04-11,5.210499286651611
2011-04-12,5.167789936065674
2011-04-13,5.018309593200684
2011-04-14,4.8837761878967285
2011-04-15,4.996953964233398
2011-04-18,4.996953964233398
2011-04-19,4.996953964233398
2011-04-20,5.011630535125732
2011-04-25,5.077000617980957
2011-04-26,4.976768493652344
2011-04-27,4.935367584228516
2011-04-28,4.902683734893799
2011-04-29,5.011630535125732
2011-05-02,5.116222381591797
2011-05-03,5.120580196380615
2011-05-04,5.098790645599365
2011-05-05,5.142369270324707
2011-05-06,5.225171089172363
2011-05-09,5.055211544036865
2011-05-10,5.055211544036865
2011-05-11,4.946262359619141
2011-05-12,4.968052864074707
2011-05-13,4.891788005828857
2011-05-16,4.891788005828857
2011-05-17,4.719649791717529
2011-05-18,4.771945476531982
2011-05-19,4.843851566314697
2011-05-20,4.791555881500244
2011-05-23,4.66517448425293
2011-05-24,4.573658466339111
2011-05-25,4.793735980987549
2011-05-26,4.9440836906433105
2011-05-27,4.837314605712891
2011-05-30,4.913578033447266
2011-05-31,5.055211544036865
2011-06-01,4.978947639465332
2011-06-02,5.000738143920898
2011-06-03,5.142369270324707
2011-06-06,5.175055027008057
2011-06-07,5.098790645599365
2011-06-08,5.033422470092773
2011-06-09,4.946262359619141
2011-06-10,5.011630535125732
2011-06-13,4.815524101257324
2011-06-14,4.684785842895508
2011-06-15,4.793735980987549
2011-06-16,4.5758376121521
2011-06-17,4.379731178283691
2011-06-20,4.508289337158203
2011-06-21,4.5191850662231445
2011-06-22,4.423309803009033
2011-06-24,4.253350734710693
2011-06-27,4.390625476837158
2011-06-28,4.36883544921875
2011-06-29,4.303466796875
2011-06-30,4.357940196990967
2011-07-01,4.445099353790283
2011-07-04,4.423309803009033
2011-07-05,4.495215892791748
2011-07-06,4.445099353790283
2011-07-07,4.4886794090271
2011-07-08,4.46688985824585
2011-07-11,4.31436014175415
2011-07-12,4.357940196990967
2011-07-13,4.379731178283691
2011-07-14,4.442920684814453
2011-07-15,4.423309803009033
2011-07-18,4.357940196990967
2011-07-19,4.31436014175415
2011-07-20,4.216306686401367
2011-07-21,4.205412864685059
2011-07-22,4.205412864685059
2011-07-25,4.161833763122559
2011-07-26,4.187980651855469
2011-07-27,4.118254661560059
2011-07-28,4.0746750831604
2011-07-29,4.092105865478516
2011-08-01,4.172728538513184
2011-08-02,3.9766204357147217
2011-08-03,3.9003562927246094
2011-08-04,3.7151451110839844
2011-08-05,3.595301866531372
2011-08-08,3.3229293823242188
2011-08-09,3.4754581451416016
2011-08-10,3.4972481727600098
2011-08-11,3.747828722000122
2011-08-12,3.8807454109191895
2011-08-15,3.8807454109191895
2011-08-16,3.8894622325897217
2011-08-17,3.933041572570801
2011-08-18,3.922147035598755
2011-08-19,3.8894622325897217
2011-08-22,3.987515926361084
2011-08-23,3.946115016937256
2011-08-24,3.878566265106201
2011-08-25,3.902536392211914
2011-08-26,3.856778383255005
2011-08-29,3.8894622325897217
2011-08-30,3.943936586380005
2011-08-31,3.9635467529296875
2011-09-01,3.998410224914551
2011-09-02,3.9635467529296875
2011-09-05,3.800124406814575
2011-09-06,3.769618511199951
2011-09-08,3.7151451110839844
2011-09-09,3.7521870136260986
2011-09-12,3.6388800144195557
2011-09-13,3.6388800144195557
2011-09-14,3.632343292236328
2011-09-15,3.721682071685791
2011-09-16,3.747828722000122
2011-09-19,3.6497750282287598
2011-09-20,3.623627185821533
2011-09-21,3.6584911346435547
2011-09-22,3.3991940021514893
2011-09-23,3.373046636581421
2011-09-26,3.3425405025482178
2011-09-27,3.5233957767486572
2011-09-28,3.4645633697509766
2011-09-29,3.512500047683716
2011-09-30,3.595301866531372
2011-10-03,3.7042503356933594
2011-10-04,3.512500047683716
2011-10-05,3.682459592819214
2011-10-06,3.91125226020813
2011-10-07,3.828450918197632
2011-10-10,3.965725898742676
2011-10-11,3.9853358268737793
2011-10-13,3.9679055213928223
2011-10-14,4.048527240753174
2011-10-17,3.943936586380005
2011-10-18,3.943936586380005
2011-10-19,4.14004373550415
2011-10-20,4.14004373550415
2011-10-21,4.150938987731934
2011-10-24,4.270782470703125
2011-10-25,4.270782470703125
2011-10-26,4.242455959320068
2011-10-27,4.303466796875
2011-10-28,4.379731178283691
2011-10-31,4.379731178283691
2011-11-01,4.320898056030273
2011-11-03,4.26424503326416
2011-11-04,4.170549392700195
2011-11-07,4.172728538513184
2011-11-08,4.05288553237915
2011-11-09,4.041990280151367
2011-11-10,3.902536392211914
2011-11-11,4.061600208282471
2011-11-14,4.17926549911499
2011-11-16,4.105179786682129
2011-11-17,4.037631511688232
2011-11-18,3.946115016937256
2011-11-21,3.946115016937256
2011-11-22,3.933041572570801
2011-11-23,3.930863380432129
2011-11-24,3.9766204357147217
2011-11-25,4.050705432891846
2011-11-28,4.026736736297607
2011-11-29,3.943936586380005
2011-11-30,3.965725898742676
2011-12-01,4.046349048614502
2011-12-02,4.061600208282471
2011-12-05,4.046349048614502
2011-12-06,4.238097190856934
2011-12-07,4.187980651855469
2011-12-08,4.170549392700195
