date,close
2010-12-01,9.437393188476562
2010-12-02,9.416369438171387
2010-12-03,9.612591743469238
2010-12-06,9.542511940002441
2010-12-07,9.428050994873047
2010-12-08,9.425714492797852
2010-12-09,9.43973159790039
2010-12-10,9.383663177490234
2010-12-13,9.402353286743164
2010-12-14,9.386001586914062
2010-12-15,9.437393188476562
2010-12-16,9.55886459350586
2010-12-17,9.57755184173584
2010-12-20,9.36497688293457
2010-12-21,9.484112739562988
2010-12-22,9.530831336975098
2010-12-23,9.542511940002441
2010-12-27,9.514481544494629
2010-12-28,9.537839889526367
2010-12-29,9.649970054626465
2010-12-30,9.624273300170898
2011-01-03,9.748078346252441
2011-01-04,9.77611255645752
2011-01-05,9.820496559143066
2011-01-06,9.829839706420898
2011-01-07,9.90459156036377
2011-01-10,9.811152458190918
2011-01-11,9.82750415802002
2011-01-12,9.91860580444336
2011-01-13,10.049420356750488
2011-01-14,10.086796760559082
2011-01-17,10.105484962463379
2011-01-18,9.977004051208496
2011-01-19,9.883565902709961
2011-01-20,9.87188720703125
2011-01-21,9.846190452575684
2011-01-24,9.927949905395508
2011-01-26,9.80881404876709
2011-01-27,9.694353103637695
2011-01-28,9.598575592041016
2011-01-31,9.586894989013672
2011-02-01,9.670992851257324
2011-02-02,9.519152641296387
2011-02-03,9.533167839050293
2011-02-04,9.386001586914062
2011-02-07,9.4093599319458
2011-02-08,9.402353286743164
2011-02-09,9.273873329162598
2011-02-10,9.299568176269531
2011-02-11,9.36731243133545
2011-02-14,9.308913230895996
2011-02-15,9.318259239196777
2011-02-16,9.565873146057129
2011-02-17,9.65463924407959
2011-02-18,9.722384452819824
2011-02-21,9.635953903198242
2011-02-22,9.741070747375488
2011-02-23,9.649970054626465
2011-02-24,9.649970054626465
2011-02-25,9.874223709106445
2011-02-28,10.10782241821289
2011-03-01,10.044750213623047
2011-03-02,9.937296867370605
2011-03-03,9.925614356994629
2011-03-04,10.112492561340332
2011-03-09,10.112492561340332
2011-03-10,10.079790115356445
2011-03-11,10.138190269470215
2011-03-14,10.290029525756836
2011-03-15,10.371789932250977
2011-03-16,10.044750213623047
2011-03-17,10.091469764709473
2011-03-18,10.044750213623047
2011-03-21,10.369452476501465
2011-03-22,10.306380271911621
2011-03-23,10.418506622314453
2011-03-24,10.465225219726562
2011-03-25,10.476906776428223
2011-03-28,10.434858322143555
2011-03-29,10.490921974182129
2011-03-30,10.490921974182129
2011-03-31,10.815627098083496
2011-04-01,10.815627098083496
2011-04-04,11.044554710388184
2011-04-05,11.285684585571289
2011-04-06,11.218849182128906
2011-04-07,10.796351432800293
2011-04-08,10.650744438171387
2011-04-11,10.555264472961426
2011-04-12,10.758159637451172
2011-04-13,10.691324234008789
2011-04-14,10.770094871520996
2011-04-15,10.851251602172852
2011-04-18,11.259427070617676
2011-04-19,11.066082000732422
2011-04-20,11.218849182128906
2011-04-25,11.144852638244629
2011-04-26,11.10904598236084
2011-04-27,11.211687088012695
2011-04-28,11.128143310546875
2011-04-29,10.865574836730957
2011-05-02,10.994471549987793
2011-05-03,11.054147720336914
2011-05-04,11.194977760314941
2011-05-05,11.05176067352295
2011-05-06,11.309555053710938
2011-05-09,11.340584754943848
2011-05-10,11.340584754943848
2011-05-11,11.194977760314941
2011-05-12,11.35013198852539
2011-05-13,11.326261520385742
2011-05-16,11.326261520385742
2011-05-17,11.3381986618042
2011-05-18,11.242715835571289
2011-05-19,11.271361351013184
2011-05-20,11.268973350524902
2011-05-23,11.130529403686523
2011-05-24,11.159173965454102
2011-05-25,11.123369216918945
2011-05-26,11.023115158081055
2011-05-27,10.944344520568848
2011-05-30,10.90854263305664
2011-05-31,10.815444946289062
2011-06-01,10.786803245544434
2011-06-02,11.004018783569336
2011-06-03,10.982536315917969
2011-06-06,10.801125526428223
2011-06-07,10.980147361755371
2011-06-08,10.741451263427734
2011-06-09,10.717578887939453
2011-06-10,10.552879333496094
2011-06-13,10.550490379333496
2011-06-14,10.514688491821289
2011-06-15,10.400110244750977
2011-06-16,10.383402824401855
2011-06-17,10.526620864868164
2011-06-20,10.526620864868164
2011-06-21,10.667454719543457
2011-06-22,10.505139350891113
2011-06-24,10.526620864868164
2011-06-27,10.383402824401855
2011-06-28,10.622099876403809
2011-06-29,10.607780456542969
2011-06-30,10.64597225189209
2011-07-01,10.502752304077148
2011-07-04,10.64597225189209
2011-07-05,10.64597225189209
2011-07-06,10.622099876403809
2011-07-07,10.402498245239258
2011-07-08,10.540942192077637
2011-07-11,10.660292625427246
2011-07-12,10.64597225189209
2011-07-13,10.87989616394043
2011-07-14,10.717578887939453
2011-07-15,10.626873016357422
2011-07-18,10.555264472961426
2011-07-19,10.455010414123535
2011-07-20,10.574359893798828
2011-07-21,10.502752304077148
2011-07-22,10.579134941101074
2011-07-25,10.507526397705078
2011-07-26,10.493204116821289
2011-07-27,10.383402824401855
2011-07-28,10.483654975891113
2011-07-29,10.41681957244873
2011-08-01,10.455010414123535
2011-08-02,10.483654975891113
2011-08-03,10.531394004821777
2011-08-04,10.311793327331543
2011-08-05,10.025354385375977
2011-08-08,9.547956466674805
2011-08-09,9.882134437561035
2011-08-10,9.571825981140137
2011-08-11,9.547956466674805
2011-08-12,9.361770629882812
2011-08-15,9.700723648071289
2011-08-16,9.886910438537598
2011-08-17,10.135154724121094
2011-08-18,10.059350967407227
2011-08-19,9.796716690063477
2011-08-22,9.687698364257812
2011-08-23,9.836359977722168
2011-08-24,9.856180191040039
2011-08-25,9.62823486328125
2011-08-26,9.841313362121582
2011-08-29,9.985021591186523
2011-08-30,10.049439430236816
2011-08-31,10.282341003417969
2011-09-01,10.30711841583252
2011-09-02,10.13368034362793
2011-09-05,10.128724098205566
2011-09-06,10.336848258972168
2011-09-08,10.346757888793945
2011-09-09,10.247653007507324
2011-09-12,10.326939582824707
2011-09-13,10.163412094116211
2011-09-14,10.326939582824707
2011-09-15,10.277382850646973
