Date,AAPL34.SA,ABEV3.SA,ALOS3.SA,AMZO34.SA,ATTB34.SA,AZUL4.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,BRFS3.SA,BRKM5.SA,CATP34.SA,COCA34.SA,CPFE3.SA,CYRE3.SA,DISB34.SA,DXCO3.SA,EGIE3.SA,ELET3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GOAU4.SA,GGBR4.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,HYPE3.SA,IRBR3.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,KNIP11.SA,KNRI11.SA,KNHY11.SA,LREN3.SA,MCCI11.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MSCD34.SA,MSFT34.SA,MGLU3.SA,MULT3.SA,MXRF11.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,RADL3.SA,RAIL3.SA,RBRY11.SA,SANB11.SA,SBUB34.SA,SLCE3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TGAR11.SA,TIMS3.SA,TOTS3.SA,TSLA34.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VBBR3.SA,VILG11.SA,VISA34.SA,VISC11.SA,VIVT3.SA,VGIR11.SA,WEGE3.SA,ZAMP3.SA
2020-01-03 00:00:00-03:00,0.0019778411753330616,-0.014062624936308277,0.02819421095500152,-0.0029920768937282682,0.010797556355307103,-0.0346938935713722,-0.028818394136236103,-0.0016727118428717658,-0.015604492026425443,0.0005060306025326256,-0.011023572244481472,0.026252957044229364,0.00885188220123223,-0.010357931853412605,-0.003851495275204786,0.0029022989092308826,0.008996993165713452,0.0016721805229427122,0.04440783920814573,-0.005001500839634132,-0.013632503435032972,-0.006248207523220084,0.05432336302549268,0.010372883322471438,0.014994279199122218,0.005769377918771967,-0.015191307902290396,0.01726410106688081,-0.011889567556727432,0.007950078036085939,-0.02580365041274757,0.0020662578698764644,-0.016377798662329468,0.008049958429352744,-0.006384207329539593,0.011111071728896027,0.043113259126250414,0.025615462499209096,-0.000808756334458538,0.00031286405586072874,0.020555783605218148,-0.007771387686519637,0.004838444746634307,-0.014634102721007847,-0.010517777240130921,0.00992659221554515,0.06842111483107627,-0.00897840008256412,-0.000734817846400504,0.024337797534623062,0.00471705668406508,0.014784007375781005,0.0,-0.010988644268870917,-0.006956596617229804,-0.002369528191537462,0.005792974486670932,0.007280431241563967,0.007736225221978588,0.00880713584481807,0.001593692935424551,-0.008919572701234335,0.0,-0.026204145599551976,-0.014227731244873532,-0.007245851661575431,0.01787136160311764,0.006756112069864484,0.03302577830460107,0.016320741700876384,9.16367182028921e-05,-0.008143523041272638,0.007548390094715307,0.05785357341985531,-0.02038002010469242,-0.02229366786471565,-0.029166669096979403,-0.00826084173991426,-0.0005878005841716272,0.0013695042823087533,-0.0042324624217865425,0.020556042652122075,-0.003432211921098216,-0.0012971912199393199,0.0034433602893930715,0.001902365031304365,0.021258074914108915,0.033259573374826656,-0.011718742395415815,-0.010309073816607284,-0.007362369375681355,-0.0058557113588925125,-0.013422433791281385,0.009859199858407441,0.009782642614563963,0.01160855788307913,0.03142597878178188,-0.0127696804750973,-0.017291168333425033
2020-01-06 00:00:00-03:00,0.004934972041932273,0.004754486687340798,-0.006806532931085463,0.016532266988582123,0.0026391801681999727,-0.031007723283626443,-0.009586815715155184,-0.013219215047572952,-0.005735610740810637,-0.017861855683126704,0.016454288203834322,-0.0007751104285584898,-0.009741916451402877,-0.002037083226910874,-0.010632747639882423,-0.0014470065102289986,0.012499841761381969,-0.01029494754822391,0.05196859716981028,0.0,0.0029356152850279482,0.009431239627222254,-0.009146288183012663,-0.010634964056176144,-0.006818245898958408,-0.00841316108976986,0.004787349675811292,0.003135955179700556,0.0012893197901659992,0.004694941249199669,0.029558501039578466,-0.005154579969903761,-0.0024486658085003388,0.021982881012016176,0.01681279517534917,0.00586093721887937,-0.02957443004689242,0.018011772346706367,0.004048499068162181,0.003938621498701167,-0.02286355312595789,-0.009348173362695888,-0.004325695754837433,-0.0021216932460979,-0.014882045379865927,-0.023662273336090833,0.004926364670445382,0.004873065045857272,-0.004251043539365673,0.008975673551219643,0.003098289006788768,-0.002105297396936434,-0.008116292144486281,0.00940194296881769,-0.0008756210708716905,0.0,0.02115002073221839,0.01876230778547927,-0.0024242054332386243,-0.0034548236899183404,-0.0008958106743139904,0.0008182995749999034,-0.0017881987898261675,-0.04290898985654179,0.006185691970721496,0.030451683692456433,0.0036235362416021655,0.010570212088079955,0.02602263446286468,0.007387424724887959,0.008936071574020321,0.011822741298842532,-0.0014480014607404224,0.019550809612855824,0.01376340732269421,-0.019684658563816515,-0.02848219714356437,0.008329651674142902,-0.02706022111521411,-0.00139563065036441,-0.008887227156870625,-0.01303318820407251,-0.0017220162853721632,0.006168942708243419,-0.0006433687482740869,-0.001265835273443372,-0.02279797450684362,0.025005949694780094,-0.02173906925907454,-0.018749946858290012,-0.005933671553520314,-0.050065319521875984,0.01061200255246142,-0.009710875720232659,0.003460509074934892,-0.009631068600938653,-0.02992141577923857,0.0025872556568111715,0.010557293058196748
2020-01-07 00:00:00-03:00,0.0024554332457946693,0.002102835956793614,-0.01174859663354011,0.0033127692583720947,0.0052017847201111245,0.03309090354225863,0.03226566919844953,-0.0075470305367180135,-0.0170176338121949,-0.017372161088786253,0.0005220940932921803,0.045771976137998216,0.00603730693827198,-0.0014079741033098392,-0.0031086107603265356,0.003989705330485371,0.020576085827960222,-0.011526577261522508,-0.026047956249770743,0.012709673119817744,0.0,-0.011608150192132682,0.003076752283608819,0.002353035889170796,0.004004810574503859,0.0021209308576539687,0.025675123095587615,-0.0117691372275881,-0.005150201312622671,0.013831627553201109,0.010322491981758164,0.0072539683818544365,0.015709153018406585,0.0031168657183495707,0.01400749902440257,0.00021824966210504115,-0.026095039026600375,0.006652246591148048,0.005644977043376409,-0.0036742744544346895,-0.00974945592769294,0.006630920904513893,-0.010081991969630888,-0.013465444476343347,-0.023199127566353228,0.017897143238373436,0.008578182479038743,0.0,-0.009997083531472772,0.0031396503526381903,0.0014042790998196608,-0.0008437844882556167,0.0038894780337310753,0.002963141907997846,-0.0005258873161891886,0.008131151268775172,0.00832177222377184,-0.0003400896575654899,0.0,0.00022175230427290415,-0.006215970831068951,-0.00286125900769596,0.0026873055254947875,-0.016717449834271925,0.0032761502109057705,-0.010139569293760364,0.01102502282479123,0.02419934978563676,0.0,0.012387922420584951,-0.010976280941787264,-0.0038949195949806725,-0.0003782359133700508,0.0012957411829543908,0.009095757136532878,-0.013719653482195504,0.0148594372542874,-0.0043480458077970185,-0.0021050526677842685,-0.004081816840399766,-0.025340923643891844,0.0,0.01281411168998381,-0.011939221166012537,0.0012876706244757674,0.010773070942003748,0.0042022558498837626,0.04591970729021155,0.022222158297387606,0.009554112531386716,0.007274828649668219,-0.0013779199318093571,-0.03183890255576982,0.00036558985551438106,-0.023379416286972154,0.02213964779477151,-0.010147277636813001,0.0077407903329533845,0.006384173479424993
2020-01-08 00:00:00-03:00,0.008409562209502175,-0.0047218034977636325,0.030314944498885277,-0.004372324629124735,0.003616429168291857,0.0017599168366451146,-0.0026792587651326416,-0.009125673401791379,-0.015258074159514412,-0.01546991103300066,-0.0005218216532892894,0.011127657639267596,-0.0044576579315521725,0.00796507113254541,-0.002583757315100188,-0.008862184759645397,-0.022499982467246382,0.03839592932647595,0.05010758181183905,0.0012285006699983558,-0.0004956876838879687,-0.006301901688625655,-0.030981425835214793,-0.0016212493318304988,-0.003988836041743937,-0.010005491198545102,0.01445159159619025,-0.0007442285323747688,0.00690248426702933,0.010324520497582146,-0.006066398214941815,-0.006173097581367859,0.003866739187847079,0.003019537261653271,0.011113515861133738,-0.0027673767654984305,-0.04622002940519554,-0.03337071862736285,0.002405623656460465,-0.03381443432755682,-0.012939318510168496,0.0038003913299646808,-0.00881826643650796,-0.01508647352463588,-0.01629405509754367,0.024542110253387595,-0.015795922501679605,0.004917450892343522,0.0026232932149579113,0.010954696987271806,0.007665006645144912,0.0005911108713796409,-0.056604138304305884,0.0019415267071585252,0.0064889944252122245,0.005981812991581847,0.006419051009756149,0.012735800394168217,0.04580797695348182,0.0014090421955355037,0.01373857743952378,0.030743909312196394,0.003871215450165222,-0.03400302109190767,0.014403119521728902,0.025838754854734525,-0.004218169154993956,-0.007619613542812931,-0.0028986937522681444,0.0009528975136705586,0.002490511150112784,-0.00619090090174057,0.0049196364063492926,-0.020445154696287604,0.013320866670223808,0.013357828092812385,0.013058985412365498,0.013013109838385217,-0.007804259341043895,0.01226710650419216,0.0059998687210611745,-0.016806639590800754,0.04987830752403277,-0.010124203729207526,0.0014999494193370655,0.010658413126886535,-0.013419870268760237,0.012338592710118501,-0.00790503934650244,-0.012618469263962484,0.00018507346237073286,-0.00482918933931864,-0.030313818495324107,0.01211313118346724,-0.002894899656996408,0.01012121347834083,-0.04808454879438162,-0.037838073033181985,-0.006343674361802387
2020-01-09 00:00:00-03:00,0.02987608680943943,-0.007907221591316071,0.007307736344865923,0.010655552722185213,0.00495515497543475,0.006324677124602829,-0.0004481459891363393,-0.02033753500996216,-0.009833297321171774,-0.015993164051303577,-0.002872232504297245,-0.01540739839130123,0.020197957135039468,0.0068530914208952964,-0.002590382260277191,0.006806266576555142,-0.017655333303605913,0.00903874553940609,0.020199076575315722,0.0,0.0,0.018160831364447683,-0.005064911285304841,0.004719440766771443,-0.007436972332707681,0.002915112939588793,0.0010174457607550202,0.018994428103796146,0.011996541528144444,0.014598474191660493,0.01863155714717024,0.0010355168162372586,-0.005295948547743512,0.01657938407862214,0.0,-0.0001457843600372044,-0.020768578723734832,0.0012612053204967832,-0.003999750865465557,0.009056376148030454,0.021373575973948178,0.038616854245745014,0.020383459474531795,-0.019693825326385084,-0.019932565666662128,0.012155666491327599,0.003703937640129773,0.01525862976084813,0.012150620742053864,-0.006192093920250774,-0.004081808292367262,0.0044735978256118525,-0.03466605782262144,-0.005308134433414491,-0.0076667798724695535,0.0,0.010159506680695651,0.019870986099071786,0.03055649195704735,0.0,0.013322329725752757,0.03559354024118533,-0.00622972664584287,-0.004000024889144305,-0.0024340678476268973,0.00016644325868564458,0.010854712316961113,0.016622899862082985,0.002907120604601854,-0.00018043823937385906,0.00657683606689341,-0.0032785251586826547,0.004267733264848195,-0.038309126262154325,0.0,0.030090754751616933,0.012890571458066491,0.0,-0.018920011242951063,0.025512419044907864,-0.005964084994055541,0.0012210257820057802,-0.0025493167548690243,-0.012537125174520547,-0.0021397994657447184,-0.013647776872971473,0.01652759657146663,0.0,0.001991983090646743,-0.006389738043773074,-0.013145721104176222,-0.02634317205426928,0.0038005868826476163,0.017913671323948943,-0.014872722977948838,-0.01683357280251252,-0.007948214787713903,-0.014784139985176137,-0.005223556046058064
2020-01-10 00:00:00-03:00,0.004245314182199866,0.003719490328407238,0.002100189267888908,-0.009124796121527945,-0.0028203448606703985,0.003840803515914981,-0.007838418957937798,-0.023501958286028968,-0.01745391830712195,-0.01824933297432252,-0.011881756976563906,-0.0044707292078965954,-0.006854374638951666,-0.005417327228473101,-0.0034032318677188478,0.01405105743486712,0.004871231904604478,-0.013572235750455075,-0.011477690516205286,0.0,0.02572801061550334,0.018969334196722087,0.006999656562227452,-0.004343859375678716,0.0144091865765954,0.014922665654169442,0.019059695848831826,0.00621354464709567,0.011854330559301296,0.0071943744917153385,-0.017659954494417485,0.021716478511671466,0.013552639626947416,0.010643762581328486,0.01581913181781469,-0.021397782269495402,0.0043033962388348,0.013316935244412687,0.0032128190485565256,0.0,0.005301217176359563,0.0004859839017103962,-0.00552605778840487,-0.006696162416928608,-0.008879761600081637,-0.005298331628014186,0.0036901054470155348,-0.005740462325653395,-0.007011654427433123,0.025960728889462548,-0.0005588522296882115,0.002605184364836477,-0.011602258767104079,-0.004658964915342123,0.003160683058929026,0.012612065066909262,0.007982642258751005,0.003577101560887197,0.032018084160051696,0.04405614966841642,0.007997413204389403,-0.005376269273761558,-0.010447628704062017,0.00642572023701482,-0.008540073416572702,-0.02399005867114412,-0.012357207129765513,0.00992019416415868,0.007246413961628173,0.01006984644458564,0.005807547964980397,-0.004276437466101957,0.01643646698333634,0.02252744642973359,0.0,-0.03097694174197574,-0.010026963637837505,-0.0004310216486218543,-0.004333699870472829,-0.005110946278860218,-0.007199982870555566,0.007317220177545547,0.0016265928592014145,0.017373798078240243,0.0015012286396027807,0.026414945733373774,-0.007481979528878635,0.003021383610222861,-0.002385759686068245,-0.020364303612696588,0.0011258288037077069,0.003915702053975956,0.014785207857222371,0.00017731404563869901,-0.0014377188791272477,0.024867190199386213,0.008098507366468777,0.020408603197599406,0.016336198819843384
2020-01-13 00:00:00-03:00,0.031783302624530885,0.016940006804389673,0.0211467319787495,0.018892301653190113,-0.005153810882166043,0.013913030209748545,0.0011286994379324788,0.011231694700186479,0.012251192914964681,0.010746629180706124,-0.0074176002131493,0.08982039406864617,0.014103052459831789,0.01648076741724913,0.016175440973249744,0.0026138672394859785,-0.004011882096832342,0.009906421781047614,-0.01306236959465723,0.012850226333666948,0.02574101115568128,-0.003611881617049728,0.01895739204692104,0.007829304721981734,0.006818165340267912,0.01890400970722328,0.0024937933285003044,0.001997607040656213,-0.00041838768723378994,0.0026785189643756535,-0.004815437580440229,0.052631621645521154,0.04297977915873519,0.01583994596701266,0.030842274195953312,-0.019029689125295124,0.011579413176826536,-0.005782833567605672,-0.0032025298994918794,0.00012845047595222425,0.032195368531204416,0.008501396387455173,0.0249445491466036,0.013483152694702571,0.013294740741871314,0.020241395131902706,0.02941141219833332,0.017119112731061037,0.017688503207271555,0.0242914511572081,-0.0027958236006939696,-0.0013410551227827083,0.025712485077125535,0.005957426692494661,0.021704700908212082,-0.012454982023225147,0.027159050408939622,0.0060495244913076895,0.0279658895891437,0.023574766497841626,0.01755080079974003,0.04691108906645347,0.010557934079203468,0.007182964127276703,0.017637456152234998,0.04751384636744094,0.023577196491606056,0.03683328644678663,-0.005036105922825551,0.015692032948990464,0.026651807112559878,0.0019821603106970898,-0.0027051928459324026,0.042987675287667004,0.05442358469560982,0.023406140655396257,0.010907667872539495,-0.016732967303418445,0.012404672317399612,0.03383902863913835,-0.00604361666633868,0.023002368680570706,0.03688238764244289,0.004926044169592858,0.001998184836644157,0.0006130723593942289,0.00971302385179107,0.10645492592587824,0.00916707812390638,0.04376351567789305,0.036356692158209025,0.020922142541452304,0.006546130437668829,0.029869824053996075,0.0005039371468991138,0.03023109368296173,-8.591652046352483e-05,0.009411306485929138,0.03214690441245471
2020-01-14 00:00:00-03:00,-0.0159334283491539,-0.005725952566543291,0.015858231898208786,-0.015882241227376914,-0.00435908741751978,0.015265855939886164,0.006764011199746678,-0.005355280693661535,0.002117675984454781,-0.0011494264215136107,0.011901472889037423,-0.007555046995614045,-0.008071912553824445,0.005221117953198018,0.0021223723017629315,-0.01903500916876366,-0.009817885053882591,-0.004087270526645925,0.007941097009542819,0.0,0.0,-0.007529391477857139,0.00775193082693626,0.004211454730783659,-0.001128505436013283,0.013867968276641829,-0.01741289736703877,-0.012144271063238232,0.023440795995641084,0.02279605883670066,0.014838680891296363,-0.02403864606221562,-0.019230404006914226,-0.009238713167627366,0.008436365743890839,0.006466220357469021,0.0070091048898637265,0.0014902320193772578,-0.012208746095432876,0.0,0.01667109416682866,-0.0067437213214024405,-0.013172752119922304,0.011086749313800492,0.0,-0.0010439943204619828,0.025000312851413353,0.000662033293951092,0.0065880230341421875,0.033596692198393896,0.000467262573126348,0.000419774877993051,0.00534053779672794,0.007614270861935113,-0.01267765380168795,-0.008108159440517793,-0.0035721108216845154,0.0,-0.04059510899859131,-0.010902467588008169,-0.010366642324433517,-0.0042411715292365315,0.01492560753191774,0.0055463588125261865,0.007658286191136954,-0.00808103998133114,0.0,-0.014002025353172187,0.08098344551231262,0.0,-0.00870009337563904,-0.010880192170394709,0.022133063593443136,0.058990249737668865,0.0,0.014950447309853399,-0.005780356682053012,-0.013157728416955616,-0.013757518891634346,-0.007965881131549835,-0.0032427580695457703,-0.009467561618178078,-0.010067135997911203,-0.0019606731330006344,-0.0005699800757330564,0.004286390399640627,0.0,0.039911049966676604,0.0110583877022008,0.004193013521903488,0.0061483386075511515,0.0003474447865825514,-0.017412264247609777,-0.003677667910939597,-0.0005036833221628845,0.022007513275821955,-0.019658011265530018,0.019813586541820083,0.015572887032139215
2020-01-15 00:00:00-03:00,0.004240836409931115,-0.017801023244681358,0.0027548248599800207,0.008989971240695116,0.007931525006596551,0.0018584323856012386,-0.026875360104479995,-0.018344671816570846,-0.022946538523895055,-0.017548899428833642,0.0010939368035507435,0.01346998331893734,0.005233562550068793,-0.010183138239836409,-0.010060001700657462,-0.008506128349405562,0.01652557267233168,-0.0021886661555534648,-0.0189669848092342,-0.005172853786830411,0.018286468488982743,0.0073052612897941405,-0.015384601288881083,0.016724833964764763,-0.04180812285192326,-0.012014571257881523,-0.004557012418141215,0.0038532990593864724,-0.008180021443340735,0.007835708236911154,-0.007310652288144426,0.00197065784831163,-0.014939422212153608,0.0170886431527415,0.010505635335657404,-0.00453493313561848,-0.004606701695623383,-0.004079837274635567,0.003658987735232877,0.02948731019055084,-0.012959335240754655,0.023520815896539427,0.005168577659621976,-0.016082052427785154,-0.012264806940533446,-0.003135960047631725,0.016259768707542976,0.019631625974686928,-0.0036206083681052936,-0.0119500863519576,-0.004950808678306107,0.0067113704722714385,-0.01181711929958773,-0.011334953250171309,-0.006593841285296942,-0.0009082480097724055,0.014142102732282336,0.026196783829688597,0.010153568187080797,0.019223757635170813,0.018771750724700054,-0.006296253295781429,-0.0008826641141950198,-0.0023640590807494366,0.009999880592691746,0.015152342899308335,0.009067718823917437,0.004980373690652629,-0.03010040510545431,0.009331457963155154,0.02616960039717986,-0.015000203540139201,0.02666033061960671,0.004621747353229955,0.004405140733843016,0.0029812716536710138,-0.03217054810090503,-0.015466735319262126,-0.013513281401243193,0.015503409778268473,-0.015859890197145732,-0.00955780073009993,0.015593170573532822,0.0072038308450819155,7.170564238867527e-05,0.000609682311025761,0.002440716392075881,-0.021175344102398852,-0.008984267195966567,-0.01983312282080041,-0.0032350021665368267,-0.012499945323441897,-0.0071884714848819975,0.02885148668771964,0.004319808077192899,0.0009449373571395192,-0.010897648874673371,0.006571391301660734,0.018619960114236056
2020-01-16 00:00:00-03:00,0.01558513612587964,-0.0031984233803685758,0.004761816841035271,0.0,0.005728896607976264,0.002360866634901093,0.01150755769966949,0.0044685619485183015,0.01637790897163449,0.014348250494403247,-0.014480798928894645,0.04097225137831373,0.020952416475487734,0.010426115677376613,0.001515405317194185,-0.012734695762328996,-0.002250953613084361,-0.016451848990628015,0.01368227022419366,0.005117510662560276,0.0,0.01813124271649391,0.0037498383189011886,0.0024321085754424043,-0.01415091027223403,-0.006735258627192708,0.022380480218210153,0.0014622461230082706,0.006185656532844419,0.0003455409161896572,0.0003197613855920878,0.003933248735305206,0.0094785063951639,0.002655047233682817,0.0,-0.0013669048085093172,-0.003923930850559643,-0.021686524604381807,-0.009722097307851119,-0.004358742665860005,0.004823222823627793,-0.009713334600871093,0.014048912087096133,0.002228881204336952,0.002021306203281892,0.006990498570831338,-0.01714272549406637,0.004882344570985797,0.006952788085381023,-0.0014515739780037729,0.003191859803783448,-0.014583386485117589,0.0005484720950170718,0.016475303856644752,0.008035165866342231,0.0014544142804648885,0.0004957292086695819,0.0,0.030739470150951353,0.016008984215935662,0.019348369747866245,-0.0037271639363549713,0.00529900165721342,0.0,0.025742555944056278,0.0,0.0,0.0,0.019310254093525714,0.0,0.010574117879861733,-0.0010152704691640535,-0.0004112384783604428,0.0019370098280988568,0.0,-0.004982980731962794,-0.025230319767049703,0.003069946437219251,-0.0019889120781519942,0.0,-0.028925827864919706,-0.020506873912356283,-0.01424124462350218,-0.002275695218918128,-0.001211707157619979,0.010969031715454713,0.00014336632365363755,0.0,0.0019708769696258344,0.029819137095074222,-0.00522882037900585,-0.00984525518827939,0.002867742543356977,0.011483521330801327,-0.0007172008962410548,0.01887137956218976,-0.004054341243952431,0.01816639617437077,0.04569893551940574
