Date,AAPL34.SA,ABEV3.SA,AMZO34.SA,ATTB34.SA,B1CS34.SA,BBAS3.SA,BBDC4.SA,BBSE3.SA,BCFF11.SA,BERK34.SA,BOAC34.SA,BOVA11.SA,BPAC11.SA,BRCR11.SA,COCA34.SA,CPFE3.SA,CPTS11.SA,DISB34.SA,EGIE3.SA,ELET3.SA,GOGL34.SA,GSGI34.SA,HCTR11.SA,HGLG11.SA,HGRE11.SA,HSML11.SA,HUSC11.SA,ITLC34.SA,ITSA4.SA,ITUB4.SA,JHSF3.SA,JNJB34.SA,JPMC34.SA,KLBN11.SA,KNCR11.SA,LREN3.SA,M1TA34.SA,MCDC34.SA,MELI34.SA,MGLU3.SA,MSCD34.SA,MSFT34.SA,NEOE3.SA,NFLX34.SA,NIKE34.SA,NVDC34.SA,NVHO11.SA,ORCL34.SA,PEPB34.SA,PETR4.SA,PFIZ34.SA,PRIO3.SA,PYPL34.SA,SANB11.SA,SBUB34.SA,STBP3.SA,SUZB3.SA,TOTS3.SA,TSLA34.SA,VALE3.SA,VILG11.SA,VISA34.SA,VISC11.SA,WEGE3.SA,ZAMP3.SA
2020-10-21 00:00:00+00:00,-0.016868383969205425,-0.0007474867186796352,-0.010980089725051823,-0.043821925978689946,0.004957071454088746,0.007497759652450364,0.010232334256520037,0.019896527592217828,0.0005539609968836512,0.022642239375254114,-0.07641259982723636,-0.0002068546958226003,0.02576802326110328,-0.005649816240415939,-0.0031913718936271707,-0.006147531668028838,0.001716810389500889,0.020493394509661034,0.004838842229713203,0.011440942821752564,0.0032957863350007166,-0.029496927918667537,0.016566711152225855,-0.006404623407368248,-0.001957103538198557,-0.0005321006248117932,-0.016339791688216643,-0.01534411816026593,0.00421075297582596,0.009057569460624082,0.0025740337150508275,-0.0034201791029677686,-0.050452378122069486,-0.011764844340806047,0.012966175572585614,-0.024801107775933362,0.04144531269161522,0.0,-0.03841055715843589,0.006912469871971805,0.01261513586527041,-0.0015659113658942347,0.019751635381249244,-0.06836245334915192,0.0064218052978346485,-0.013247526163019496,-0.009748112679798138,-0.003522485881932269,-0.0018019852355276589,-0.0009910431851285484,-0.04711016364249976,0.0016736756190705027,0.06142107695621424,0.010698591430840398,0.005538191395961345,0.025700587287187382,-0.013217496345186874,0.008750383023970576,0.002213555807410561,0.01633246116375986,0.007633660423093103,0.008821812205215052,0.000342018911350106,-0.06163992867450607,0.025092890180859584
2020-10-22 00:00:00+00:00,-0.01184317487040687,0.014958885417575951,-0.0066620808283831545,0.05897247199245825,0.0,0.0434109331744319,0.04604056589319039,-0.00039014561443995177,0.0001109943468635688,0.0009035597936573048,0.03384937321690917,0.014588680915202046,-0.008662193630357806,-0.004886510634958263,0.020988869521093356,0.021993003926031207,0.0002014709951199123,0.0054973124277251095,-0.0038525665473507775,0.015591625813478283,0.011090421469592604,0.011419569602158619,0.015391133673215318,-0.003515844944741997,0.0032681128010594307,0.0010649777024229756,-0.02325584405238801,0.012952821655039193,0.037735849056603765,0.05140710126642212,-0.01155333239530687,0.009155852892074545,0.03875330529496823,0.005952400946252601,0.002666247899664187,0.006913764911531839,0.00017857567062118385,0.029384212281158284,0.0,-0.004576718658268697,-0.004771993807676789,0.0025307121281241685,-0.002767255699972937,-0.01035765557489332,0.0047681510583659215,-0.013913012716265993,0.006562781061091094,-0.009376077060877619,-0.0080468191994153,0.03372985217843816,0.013093956758123193,0.04928980322848209,-0.05102685040138666,0.04140714589076233,0.00498499835028321,-0.025056617501956646,0.03158731928296854,0.006592667287915077,0.002175016217496939,0.0039776974315393065,-0.009848478447498255,-0.008173669169908249,0.0018803777118825415,0.04732130598744977,0.04079780781136244
2020-10-23 00:00:00+00:00,-0.0033804113891907628,0.023581581035297727,0.017769597958126715,-0.011528271066525875,0.07530426328987794,-0.0035664330042464165,-0.004401514320952038,-0.0019516891291804228,-0.00011098202848580652,0.012714112880282125,0.008453832242297343,-0.006322609959448888,-0.0069904935446359895,0.0019412990140157405,-0.00874563326747746,-0.012441095342941688,0.0028220320572891477,0.009762930636687095,0.00024184282149875003,0.004816352293487647,0.020493080366397187,0.0026923798037807867,0.0013713909773129807,0.0032934093115202234,-0.022801780000138216,0.0,0.00680270170818531,-0.10821486934735247,-0.00606055607828726,-0.012805453333531447,-0.011688290654128686,0.004886436109228898,0.01436235196289104,0.005917280705961536,-0.008191712849281552,0.0046588114331707065,0.021246232903545215,-0.022727365494289997,0.016528925619834656,-0.0068965167455929954,-0.009690998309240806,0.00893937501715536,-0.004439267516694878,0.008256894732834086,0.005376729185391671,0.018117858451500046,-0.0024451426187493963,0.01645036218880569,0.008291519664592073,-0.012955736331084489,0.020432290545793652,-0.03662409412430978,-0.00523568017206244,0.008071810137171287,0.010660495259976699,0.004672796499203047,-0.00755815236324231,-0.019303712489477376,-0.006729449499132345,0.00554673120592275,-0.0024484240099009735,0.0032748972641603036,-0.0027299992182218125,-0.0053586031863536165,-0.04181180848225219
2020-10-26 00:00:00+00:00,-0.004471143803724487,0.022318097311422536,-0.006628365360132449,-0.02045756020593592,-0.0048931050921002806,-0.0008946486888401495,0.012378725235063115,0.005475155764174788,-0.01772056036884817,-0.024267533776676342,-0.020744518972941273,-0.002155162963988433,-0.011565116664740804,-0.005014520037388892,-0.02038728339180973,0.005447816661174887,-0.010049820567213152,-0.03929556493449471,0.013532889521740366,0.010185802374244268,-0.03297959173895104,0.004590671645237521,-0.006232714816301388,-0.004747742732910343,0.005867063336235878,0.0,0.01283771596379868,-0.030778825122885767,0.007114164408902113,0.007075445550355219,-0.035479732161312616,-0.015015480088734878,-0.029512036287902665,-0.011764844340806047,0.002467158741729758,0.005370010035348649,-0.029545487201404264,-0.016434053794527226,-0.021463409671938494,-0.017361085496746198,-0.037048271697861845,-0.03288036115002013,0.02173924096630042,-0.001819877842218376,-0.016261684520078923,-0.015748007188952418,-0.04820246132106809,-0.03924074220260532,0.058746490472578294,-0.015556591839797629,-0.010942935726954595,-0.02203861624327863,-0.030053180489341913,0.015421090021548567,-0.006134856684336998,-0.02558139487074207,-0.004100737374864383,-0.006326796674543944,-0.002574532941887475,-0.014972531334270789,-0.014342664479356948,-0.03038092119241842,-0.015654481453467706,0.013224121460703397,-0.03818182511763135
2020-10-27 00:00:00+00:00,0.028341243258696025,-0.03380283351900015,0.0398253278815488,-0.00598580146297123,-0.033497009824631,-0.02149245558070878,-0.027947637195816055,-0.016724857170346552,0.0023683484921421805,0.004414110588699893,-0.018136830294587125,-0.015941612652914494,-0.013480607120164412,0.0024054653863632147,0.020345237379177927,0.0020317405099343766,-0.00588854368483116,0.016174219229680542,-0.005483951542174292,-0.0272836618983896,0.024818517346722357,-0.04078320378045586,0.0062718051894303795,-0.004299096315467321,0.00039767395575895925,-0.004255378926020015,-0.0004000305626727929,-0.01730432617639044,-0.02825466867912052,-0.02849317049799771,-0.02043578991137096,0.00864550546333187,-0.00931630595083155,-0.016666702292110536,-0.01797531292071164,-0.0072836803588757215,0.03855170186827128,0.00031541399033518935,0.009803924054436308,-0.0007851835977026322,0.0043850306097763525,0.0297230806663773,-0.003819129359448281,0.013673655804272489,0.010816699691986065,0.015359844336890749,0.02660938796688983,0.002322274687518444,-0.05006070540729002,-0.018271569412675603,-0.0005649336605869637,-0.022535194971687544,0.03279310762868404,-0.02803728637311731,0.017761665037861807,-0.01909309117929625,-0.017647000831949144,0.008135756533314442,0.020377665909013132,0.00048012000553776524,-0.007781569368484953,-0.0006846657508379206,-0.004866573343615843,0.0059212397905430425,-0.0037807147581732092
2020-10-28 00:00:00+00:00,-0.028614389584812105,-0.02551024112628797,-0.024499848995616746,0.0026837283488674313,-0.019078022423980157,-0.05003053478211705,-0.05660376992788729,-0.03797475014960772,-0.01271125255662886,-0.013371172145605015,0.002955510782710169,-0.04306022923746966,-0.06355552762212946,-0.003770993197613426,-0.011816291611017937,-0.03278125323872039,-0.009497612423610247,-0.016695048585753325,-0.029009638001655458,-0.02957311984944111,-0.040527111413018346,-0.008988630547634768,-0.02739712460137811,-0.019932911336830283,-0.006161309478981192,-0.025213841413611604,-0.00033395802593494395,-0.0037928066102952407,-0.0467291261136934,-0.04459651146047139,-0.0653687435963477,-0.015814343793501218,-0.006742306895868411,-0.03349478474536727,0.007844766269756942,-0.029591445960954976,-0.03573292094368741,-0.018279360972119685,0.010202384848025048,-0.03222007194278331,-0.05669841911551354,-0.029260651316973307,-0.029572646135409553,0.0071942722456204145,-0.02824818216085978,-0.04112807823208431,-0.01672217239661189,-0.0059314957277459834,-0.015657921722516566,-0.060865169909500305,-0.034247323638956106,-0.0737752166143093,0.0033451005333988704,-0.028245251246428627,-0.020425635301794753,-0.03406346216785994,-0.031536962568202154,-0.03508771312813008,-0.023166019930485282,-0.03630252986676563,-0.0004706381479893107,-0.028642717994389555,-0.030826831838089985,-0.04925504232792721,-0.03984820472618911
2020-10-29 00:00:00+00:00,0.03782949678787917,-0.03590112179787042,0.02303134971586407,0.007833527579947708,0.023338758825720562,-0.005780202744707252,-0.009999999315162378,-0.0016447486060079397,0.012305019654737182,0.002860398474620718,0.0010312652518695842,0.013543092248015087,0.037444873271625045,-0.005505963710573547,-0.0071170662079408364,-0.0017472553226995924,0.005258513405379306,0.017122396814323926,-0.004444557766502211,-0.0018850218292618681,0.08705344090682376,0.001269981943358145,0.020211197218069854,0.006035066717397175,0.0065992991084045105,-0.01359048690757425,-0.002002662023589119,-0.007031639957712166,0.005446875519485417,0.005046721492079298,0.0029760403201612995,-0.009208870576618011,-0.0007146599745878612,-0.004592639161025702,-0.004216531581360927,-0.0015119316213710876,0.03813636625886163,-0.0016051962348904159,0.026062914232381384,0.02963863938858058,0.001369493102918895,0.004887916267625192,0.010157924336254398,0.03928572790963303,0.005209566872017568,0.03533268527370925,0.02891136314045939,0.01320807919798117,8.987321717346397e-05,0.0332082951162751,-0.005902023146148738,0.026757880821548508,-0.010298483909222278,0.026283255582904008,0.01995287519456368,-0.0025187639938548667,0.034006539831189286,0.036363629736626324,0.014447288353129473,0.02920686316834864,-0.0020397794496742616,0.02447611712791753,-0.0073888350330288954,0.011245773142031457,-0.012845861256028712
2020-10-30 00:00:00+00:00,-0.0691664174613289,-0.0550817252293081,-0.06807459859798426,-0.0028501405307124195,0.007285222298839988,-0.037467595702156076,-0.030303166557842043,-0.024711663197455547,-0.018007639367925266,0.029209634719145505,-0.009125588750105051,-0.023060337492175398,-0.043126580010749094,-0.0023066683433036195,-0.010716938370298967,-0.02450100990169557,-0.015487544500261019,-0.0165511363913855,-0.01066465576161213,-0.022348129168007325,-0.028589506998775382,0.0235529286040268,0.007800025587231252,-0.01619630788939974,0.001589680627865464,-0.017111223279795307,0.0034114419304998034,-0.014084226700337377,-0.015167938240704393,-0.017573438773646144,-0.04599398319926251,-0.018197937306184908,-0.004111635483492693,-0.002097537257781279,-0.001736883046346005,-0.05477051744239092,-0.06879221238084554,-0.021704023767034397,-0.07763141886083413,-0.02878547701568457,-0.02774230764384411,-0.02310516724697531,-0.02849165193127723,-0.06460484685465429,-0.03233181066471247,-0.048888923967081555,-0.016528888988262658,-0.0160417517997844,-0.019705423851488657,-0.018144046082766208,-0.0098135546849476,-0.050909084856820774,-0.021164034334966053,-0.04037368272788666,-0.025652406385186066,-0.007575819020885777,-0.002391782564619027,-0.05263153452253677,-0.06019080405778632,-0.02370219896450565,-0.007783702512255908,-0.017195354511100658,-0.003177309669401329,-0.05248049452976555,-0.025025025598375716
2020-11-03 00:00:00+00:00,0.02391245916055018,0.04926116340728348,0.00994480559174149,0.028840525698095476,0.02830207406280083,0.0100673130984259,0.03422626425505815,0.042229598711812644,0.01627466981841086,0.0,0.058823651735504745,0.017648338953131892,-0.011648759500090256,0.004624335868724572,0.03550585421002728,0.007175976716377264,0.004167154352687996,0.033371673979309735,-0.000501567867525643,0.022215089924194853,0.026178858361628476,0.06204088190181278,-0.013698236983555434,-0.004207334200185486,-0.002248162870716941,0.014017813936203494,0.02966712984392328,0.024047413956905572,0.009900744327722366,0.024504214834329963,-0.01399686654045107,0.03117453407839288,0.06946698384048888,0.018074904110498835,-0.01761806605645111,0.016021329471432866,0.018794212654371423,0.02859476918292403,0.020654058424355304,0.014616312588079605,0.0372106352836703,0.028216174982460762,0.019551533099270824,0.03398240880760639,0.042236768787722534,0.045560631518843486,-0.005882324662497163,0.0168954806276973,0.029307788735473794,0.037486671754073164,0.03151635798264185,0.0354406780255474,-0.0682883047842765,0.016012536777886277,0.0251823521924035,-0.020356175525592768,0.0525473637857885,0.02555546447917023,0.07662617361252444,0.04607772792756326,-0.007924079624750058,0.030327480791421335,-0.016027726335589243,0.019649304753058372,-0.009240262289817114
2020-11-04 00:00:00+00:00,0.026019111284230068,0.0031300547168322534,0.047292259998586994,-0.030304773396317763,0.0,0.007308541978129357,-0.007249770653276033,0.03322547286944322,-0.003608772443873809,-0.0025041990326845065,-0.05246921959589934,0.020593989615059538,0.0543006409812663,-0.0023016907141375498,-0.021342794216548167,0.025650311691221894,0.006224791860535817,-0.010314578629279203,0.04489606018635306,0.024881946284889045,0.04864519295407921,-0.05925021908417705,0.006596705912913281,0.00177540875386617,-0.005102888850182841,0.00813809024581591,0.0,0.00906800895581017,0.022875874595165158,0.039933628086601836,0.08044163788397984,-0.01310424263185328,-0.040617619505949665,-0.013625063516838676,0.012841299801721329,0.06964548772606238,0.06301372388060789,-0.023326326211390525,0.04553121075340649,0.048019178635111404,0.023424185328752234,0.03672281739437655,0.011844336820226786,-0.005151908168602448,0.010653448205412364,0.041660129074954755,0.008453116460178878,-0.01618573514204702,-0.00026734474309408895,0.0035623133757047842,0.02267491403111843,-0.007092250283424972,0.05956298367020363,-0.009579697921282881,0.0034699264472251024,0.07272740353533425,-0.01993154540742692,0.032863856223199095,-0.005576924479628875,-0.027786546836473747,0.014137631572978426,0.015162677590840445,0.008792603833585266,0.06311428122987217,0.05906742704984147
