Ticker,0
AAPL34.SA,0.0006238158679559936
ABEV3.SA,0.00039005275118080473
AMZO34.SA,6.194044333739789e-05
ATTB34.SA,-0.0004351649286760737
B1CS34.SA,0.0007341995173948079
BBAS3.SA,0.0011631625900352508
BBDC4.SA,0.0003659153234759928
BBSE3.SA,0.000755028421664828
BCFF11.SA,0.002747651277173308
BERK34.SA,0.0006049348960547928
BOAC34.SA,0.0004267510647193483
BOVA11.SA,0.00046367849168197636
BPAC11.SA,0.001223687011256771
BRCR11.SA,-0.0002571492883349129
COCA34.SA,0.00021333374815337908
CPFE3.SA,0.0008839661599052919
CPTS11.SA,0.0049655817685775
DISB34.SA,-0.0003540414868736366
EGIE3.SA,0.0004810100759367001
ELET3.SA,0.0007234343428281325
GOGL34.SA,0.0007553630485178677
GSGI34.SA,0.0008538572102142825
HCTR11.SA,-0.001102088292570233
HGLG11.SA,0.00018051735210292342
HGRE11.SA,6.220015712158445e-05
HSML11.SA,0.00029002912009942425
HUSC11.SA,0.00018757076152021442
ITLC34.SA,0.00010016867280427618
ITSA4.SA,0.0007199882131412708
ITUB4.SA,0.0007545489119487903
JHSF3.SA,0.00019587431562671591
JNJB34.SA,0.0001120557824725596
JPMC34.SA,0.0006912190930667694
KLBN11.SA,0.0001758583663046656
KNCR11.SA,0.0004631401184656397
LREN3.SA,-0.00047018396228834004
M1TA34.SA,0.0005907258508720244
MCDC34.SA,0.000334501840635686
MELI34.SA,0.000634524485025867
MGLU3.SA,-0.002129940217894541
MSCD34.SA,0.00036227126096008156
MSFT34.SA,0.0007384278093213543
NEOE3.SA,0.0005654874475631336
NFLX34.SA,0.00020060660822040718
NIKE34.SA,-8.785871068770286e-05
NVDC34.SA,0.0019933584083580975
NVHO11.SA,0.0005443436953074288
ORCL34.SA,0.000801703204049806
PEPB34.SA,0.0002722555092274568
PETR4.SA,0.0022730480042339437
PFIZ34.SA,-0.00023321122634033622
PRIO3.SA,0.0028509906873348386
PYPL34.SA,-0.0009179398356195066
SANB11.SA,0.0005178683181564139
SBUB34.SA,0.00017271797972531476
STBP3.SA,0.0015805815126171295
SUZB3.SA,0.000417230449458618
TOTS3.SA,0.0005651166147306789
TSLA34.SA,0.0012234979146866698
VALE3.SA,0.0009058932445432903
VILG11.SA,-0.00011569958667215976
VISA34.SA,0.000382221093457923
VISC11.SA,0.0003190699726184703
WEGE3.SA,0.00012165738373588991
ZAMP3.SA,-0.00019209721734368142
